ID,datamex_code,Product,PCI.2018,N_PCI.2018,Region,rca_bin,DENSITY,GCI_2018,GP_SINVCR,GCP_2018
267,115305,"Jute and other textile bast fibers (excluding flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibers (including yarn waste and garnetted stock)",-2.2876,0,Nuevo Leon,0,13.76,0,1,0
298,115305,"Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibers,not elsewhere specified or included, raw or processed but not spun; tow, noils and waste of these fibers (including yarn waste and garnetted stock)",-1.7099,0.138557107,Nuevo Leon,0,13.76,0,1,1.906545786
2569,189027,"Instruments and apparatus for physical or chemical analysis (for example, polarimeters,refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or",1.6172,0.936537631,Edo. Mex.,0,13.74,0,1,12.86802705
1600,168479,"Machines and mechanical appliances having individual functions, not specified or included elsewhere in this chapter; parts thereof",1.8818,1,Edo. Mex.,0,13.68,0,1,13.68
2538,189026,"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level gauges, manometers, heat meters), excluding instruments and apparatus of heading 9014, 9015, 9028 or 9032",1.5438,0.91893318,Edo. Mex.,0,13.68,0,1,12.5710059
1369,168421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases; parts thereof",1.0131,0.791648678,Tamaulipas,0,13.67,0,1,10.82183743
1405,168428,"Other lifting, handling, loading or unloading machinery (for example, elevators, escalators, conveyors, teleferics)",1.0619,0.803353,Baja California,0,13.6,0,1,10.92560081
11,63802,"Activated carbon; activated natural mineral products; animal black, including spent animal black",-0.7221,0.375473689,Edo. Mex.,0,13.55,0,1,5.087668489
852,157325,Other cast articles of iron or steel,0.3642,0.636014774,Edo. Mex.,0,13.55,0,1,8.618000192
2631,189030,"Oscilloscopes, spectrum analyzers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 9028;instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other ionizin",1.1716,0.829663741,Edo. Mex.,0,13.55,0,1,11.24194368
1972,168516,"Electric instantaneous or storage water heaters and immersion heaters; electric space heating apparatus and soil heating apparatus; electrothermic hairdressing apparatus (for example, hair dryers, hair curlers, curling tong heaters) and hand dryers; elect",0.5367,0.677387634,Edo. Mex.,0,13.52,0,1,9.158280808
384,115608,"Knotted netting of twine, cordage or rope; made up fishing nets and other made up nets, of textile materials",-0.7791,0.361802657,Edo. Mex.,0,13.5,0,1,4.884335876
19,63802,"Activated carbon; activated natural mineral products; animal black, including spent animal black",-0.7221,0.375473689,Nuevo Leon,0,13.46,0,1,5.053875857
860,157325,Other cast articles of iron or steel,0.3642,0.636014774,Nuevo Leon,0,13.46,0,1,8.560758862
2611,189028,"Gas, liquid or electricity supply or production meters, including calibrating meters thereof; parts and accessories thereof",-0.0506,0.536528038,Queretaro,0,13.46,0,1,7.221667386
1440,168429,"Self-propelled bulldozers, angledozers, graders, levelers, scrapers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers",0.7588,0.730656689,Chihuahua,0,13.43,0,1,9.812719336
52,73909,"Amino-resins, phenolic resins and polyurethanes, in primary forms",1.2493,0.848299516,Puebla,0,13.4,0,1,11.36721351
6,63802,"Activated carbon; activated natural mineral products; animal black, including spent animal black",-0.7221,0.375473689,Chihuahua,0,13.36,0,1,5.016328489
136,73925,"Builders' ware of plastics, not elsewhere specified or included",0.2038,0.597544011,Guanajuato,0,13.36,0,1,7.983187989
847,157325,Other cast articles of iron or steel,0.3642,0.636014774,Chihuahua,0,13.36,0,1,8.497157385
1048,168405,"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers; parts thereof",0.6341,0.700748309,Nuevo Leon,0,13.36,0,1,9.36199741
1856,168506,Primary cells and primary batteries; parts thereof,0.4174,0.648774404,Nuevo Leon,0,13.36,0,1,8.667626037
1467,168462,"Machine tools (including presses) for working metal by forging, hammering or die-stamping; machine tools (including presses) for working metal by bending, folding, straightening, flattening, shearing, punching or notching; presses for working metal or met",1.6313,0.939919413,Baja California,0,13.35,0,1,12.54792416
2003,168530,"Electrical signaling, safety or traffic control equipment for railways, streetcar lines, subways, roads, inland waterways, parking facilities, port installations or airfields (other than those of heading 8608); parts thereof",0.9038,0.765433875,Edo. Mex.,0,13.34,0,1,10.2108879
99,73921,"Other plates, sheets, film, foil and strip, of plastics",0.739,0.725907804,Chihuahua,0,13.33,0,1,9.676351034
132,73925,"Builders' ware of plastics, not elsewhere specified or included",0.2038,0.597544011,Coahuila de Zaragoza,0,13.33,0,1,7.965261668
399,115608,"Knotted netting of twine, cordage or rope; made up fishing nets and other made up nets, of textile materials",-0.7791,0.361802657,Sonora,0,13.31,0,1,4.815593371
2400,189002,"Lenses, prisms, mirrors and other optical elements, of any material, mounted,being parts of or fittings for instruments or apparatus, other than such elements of glass not optically worked; parts and accessories thereof",1.2455,0.847388113,Tamaulipas,0,13.28,0,1,11.25331415
947,157612,"Aluminum casks, drums, cans, boxes and similar containers (including rigid or collapsible tubular containers), for any material (other than compressed or liquefied gas), of a capacity not exceeding300 liters, whether or not lined or heat insulated, but no",0.1436,0.583105483,Guanajuato,0,13.27,0,1,7.737809757
1009,168402,Steam or other vapor generating boilers (other than central heating hot water boilers capable also of producing low pressure steam); super-heated water boilers; parts thereof,0.7007,0.71672183,Guanajuato,0,13.27,0,1,9.51089869
790,157310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (other than compressed or liquefied gas), of iron or steel, of a capacity not exceeding 300 liters, whether or not lined or heat insulated, but not fitted with mechanical or thermal",0.215,0.600230249,Guanajuato,0,13.25,0,1,7.953050799
2258,178712,"Bicycles and other cycles (including delivery tricycles), not motorized:",-0.0113,0.545953854,Edo. Mex.,0,13.25,0,1,7.233888569
1746,168503,Parts suitable for use solely or principally with the machines of heading8501 or 8502:,0.791,0.738379623,Baja California,0,13.24,0,1,9.776146208
81,73920,"Other plates, sheets, film, foil and strip, of plastics, noncellular and not reinforced, laminated, supported or similarly combined with other materials",0.416,0.648438624,Nuevo Leon,0,13.22,0,1,8.572358613
2476,189015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders; parts and accessories thereof",-0.0787,0.529788459,Edo. Mex.,0,13.2,0,1,6.993207656
558,137009,"Glass mirrors, whether or not framed, including rear-view mirrors",1.3171,0.864560848,Tamaulipas,0,13.18,0,1,11.39491198
2056,168539,"Electrical filament or discharge lamps, including sealed beam lamp units and ultraviolet or infrared lamps; arc lamps; parts thereof",1.0025,0.789106346,Baja California,0,13.09,0,1,10.32940207
1504,168465,"Machine tools (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",1.0371,0.797404902,Coahuila de Zaragoza,0,13.01,0,1,10.37423778
2597,189028,"Gas, liquid or electricity supply or production meters, including calibrating meters thereof; parts and accessories thereof",-0.0506,0.536528038,Coahuila de Zaragoza,0,12.97,0,1,6.958768648
2659,189031,"Measuring or checking instruments, appliances and machines, not specified or included elsewhere in this chapter; profile projectors; parts and accessories thereof",1.8193,0.985009834,Coahuila de Zaragoza,0,12.89,0,1,12.69677675
536,137009,"Glass mirrors, whether or not framed, including rear-view mirrors",1.3171,0.864560848,Chihuahua,0,12.88,0,1,11.13554372
687,157306,"Other tubes, pipes and hollow profiles (for example, open seamed or welded, riveted or similarly closed), of iron or steel",-0.3253,0.470643258,Baja California,0,12.86,0,1,6.052472298
1130,168412,"Other engines and motors, and parts thereof",1.2701,0.853288243,Chihuahua,0,12.86,0,1,10.9732868
2794,209507,"Fishing rods, fish hooks and other line fishing tackle; fish landing nets,butterfly nets and similar nets; decoy birds (other than those of heading 9208 or 9705) and similar hunting or shooting equipment; parts and accessories thereof",-0.5331,0.420803953,Nuevo Leon,0,12.86,0,1,5.411538831
64,73920,"Other plates, sheets, film, foil and strip, of plastics, noncellular and not reinforced, laminated, supported or similarly combined with other materials",0.416,0.648438624,Baja California,0,12.82,0,1,8.312983163
1507,168465,"Machine tools (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",1.0371,0.797404902,Edo. Mex.,0,12.82,0,1,10.22273085
1958,168514,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss; parts thereof,1.8681,0.996714156,Tamaulipas,0,12.82,0,1,12.77787547
463,136806,"Slag wool, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials; mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials, other than those o",0.7265,0.722909771,Tamaulipas,0,12.79,0,1,9.246015974
697,157306,"Other tubes, pipes and hollow profiles (for example, open seamed or welded, riveted or similarly closed), of iron or steel",-0.3253,0.470643258,Guanajuato,0,12.76,0,1,6.005407972
135,73925,"Builders' ware of plastics, not elsewhere specified or included",0.2038,0.597544011,Edo. Mex.,0,12.72,0,1,7.600759822
510,137008,Multiple-walled insulating units of glass,0.7681,0.732887226,Edo. Mex.,0,12.67,0,1,9.285681153
2289,178714,Parts and accessories of vehicles of headings 8711 to 8713,0.8366,0.749316448,Edo. Mex.,0,12.67,0,1,9.493839401
2724,189033,"Parts and accessories (not specified or included elsewhere in this chapter) for machines, appliances, instruments or apparatus of chapter 90",0.9104,0.767016837,Edo. Mex.,0,12.67,0,1,9.718103324
1653,168483,"Transmission shafts (including camshafts and crankshafts) and cranks; bearing housings, housed bearings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers, including torque converters; flywheels and pul",1.5906,0.930157816,Baja California,0,12.63,0,1,11.74789322
59,73909,"Amino-resins, phenolic resins and polyurethanes, in primary forms",1.2493,0.848299516,Tamaulipas,0,12.56,0,1,10.65464191
2391,189002,"Lenses, prisms, mirrors and other optical elements, of any material, mounted,being parts of or fittings for instruments or apparatus, other than such elements of glass not optically worked; parts and accessories thereof",1.2455,0.847388113,Nuevo Leon,0,12.55,0,1,10.63472082
2419,189005,"Binoculars, monoculars, other optical telescopes, and mountings therefor; other astronomical instruments and mountings therefor, but not including instruments for radio-astronomy; parts and accessories thereof",1.165,0.828080779,Michoacan,0,12.55,0,1,10.39241378
1750,168503,Parts suitable for use solely or principally with the machines of heading8501 or 8502:,0.791,0.738379623,Chihuahua,0,12.53,0,1,9.251896676
